;Datum izida;Angleski naslov filma;Proraèun;Prihodek v ZDA;Prihodek po celem svetu
3824;4.9.2010;Valley of the Hearts Delight;$2,500,000;$118,666;$118,666
3825;6/18/2010;8: The Mormon Proposition;$2,500,000;$100,280;$100,280
3826;4/17/2009;Sleep Dealer;$2,500,000;$80,136;$108,907
3827;8/16/2013;Underdogs;$2,500,000;$35,017;$35,017
3828;9.8.2000;Anatomie;$2,500,000;$9,598;$9,598
3829;6/21/2013;Alien Uprising;$2,500,000;$0;$0
3830;12/31/2010;Christmas Mail;$2,500,000;$0;$0
3831;12/31/2009;The Calling;$2,500,000;$0;$0
3832;7.11.2014;Boyhood;$2,400,000;$24,004,732;$43,663,817
3833;10/16/1996;Get on the Bus;$2,400,000;$5,691,854;$5,691,854
3834;1.5.2007;Thr3e;$2,400,000;$1,008,849;$1,060,418
3835;7/25/2007;This is England;$2,380,000;$327,919;$8,739,576
3836;1.1.1944;Bathing Beauty;$2,361,000;$3,500,000;$3,500,000
3837;9/24/1951;Show Boat;$2,300,000;$11,000,000;$11,000,000
3838;5.1.1998;Dancer, Texas Pop. 81;$2,300,000;$574,838;$574,838
3839;8/26/2011;Redemption Road;$2,300,000;$29,384;$29,384
3840;11/13/1940;Fantasia;$2,280,000;$83,320,000;$83,320,000
3841;8/13/1982;Friday the 13th Part 3;$2,250,000;$36,690,067;$36,690,067
3842;10.9.1971;The French Connection;$2,200,000;$41,158,757;$41,158,757
3843;3/22/1985;Friday the 13th Part V: A New Beginning;$2,200,000;$21,930,418;$21,930,418
3844;2.9.2007;The Last Sin Eater;$2,200,000;$388,390;$388,390
3845;12/31/2008;Impact Point;$2,200,000;$0;$0
3846;1.1.1945;The Valley of Decision;$2,160,000;$9,132,000;$9,132,000
3847;12/31/2005;Chicken Tikka Masala;$2,160,000;$0;$37,865
3848;11/21/1946;The Best Years of Our Lives;$2,100,000;$23,600,000;$23,600,000
3849;7/13/2001;Bully;$2,100,000;$881,824;$1,381,824
3850;5/29/2002;Elling;$2,100,000;$313,436;$313,436
3851;7/14/2009;[Rec];$2,100,000;$0;$23,266,821
3852;3/21/2014;God’s Not Dead;$2,000,000;$60,755,732;$60,755,732
3853;9/30/2011;Courageous;$2,000,000;$34,522,221;$35,185,884
3854;6/15/2007;Nancy Drew;$2,000,000;$25,584,685;$30,703,845
3855;4.8.1964;From Russia With Love;$2,000,000;$24,800,000;$78,900,000
3856;5/21/1982;Mad Max 2: The Road Warrior;$2,000,000;$24,600,832;$24,600,832
3857;1.1.1946;Notorious;$2,000,000;$24,464,742;$24,464,742
3858;8.2.1967;In the Heat of the Night;$2,000,000;$24,379,978;$24,379,978
3859;12/17/1973;Sleeper;$2,000,000;$18,344,729;$18,344,729
3860;8.11.1972;Everything You Always Wanted to Know;$2,000,000;$18,016,290;$18,016,290
3861;8/22/2012;Hit & Run;$2,000,000;$13,749,300;$14,984,401
3862;12/25/1962;To Kill A Mockingbird;$2,000,000;$13,129,846;$13,129,846
3863;3.9.2012;Silent House;$2,000,000;$12,739,737;$16,610,760
3864;10/20/2000;The Legend of Drunken Master;$2,000,000;$11,546,543;$11,546,543
3865;10.8.1999;Boys Don't Cry;$2,000,000;$11,540,607;$20,741,000
3866;2.9.2007;Das Leben der Anderen;$2,000,000;$11,284,657;$81,197,047
3867;1.1.1962;Lolita (1962);$2,000,000;$9,250,000;$9,250,000
3868;1.1.1940;Boom Town;$2,000,000;$9,172,000;$9,172,000
3869;1.1.1947;Gentleman's Agreement;$2,000,000;$7,800,000;$7,800,000
3870;9/25/1961;The Hustler;$2,000,000;$7,600,000;$7,600,000
3871;12/31/1986;Witchboard;$2,000,000;$7,369,373;$7,369,373
3872;11/26/2003;Les Triplettes de Belleville;$2,000,000;$7,301,288;$14,440,113
3873;6/26/1998;Smoke Signals;$2,000,000;$6,719,300;$7,756,617
3874;6.11.2010;Winter's Bone;$2,000,000;$6,531,503;$16,131,552
3875;8/15/2003;American Splendor;$2,000,000;$6,003,587;$8,685,632
3876;7.2.2004;Before Sunset;$2,000,000;$5,792,822;$11,293,790
3877;3/30/2001;Amores Perros;$2,000,000;$5,383,834;$20,883,834
3878;8/20/2003;Thirteen;$2,000,000;$4,601,043;$9,505,996
3879;1/23/2004;Touching the Void;$2,000,000;$4,593,598;$15,396,525
3880;10.8.2010;Inside Job;$2,000,000;$4,311,834;$7,799,257
3881;1.1.1938;Alexander's Ragtime Band;$2,000,000;$4,000,000;$4,000,000
3882;6/17/2005;Me and You and Everyone We Know;$2,000,000;$3,885,134;$8,425,527
3883;11.10.2006;Harsh Times;$2,000,000;$3,337,931;$6,225,304
3884;3.3.2000;Ghost Dog: Way of the Samurai;$2,000,000;$3,330,230;$6,030,230
3885;8.2.2002;Full Frontal;$2,000,000;$2,512,846;$3,438,804
3886;12/25/2008;Waltz with Bashir;$2,000,000;$2,283,849;$11,125,664
3887;6/28/2006;Strangers with Candy;$2,000,000;$2,072,645;$2,077,844
3888;10.4.2006;Shortbus;$2,000,000;$1,985,292;$1,985,292
3889;5.2.2008;Son of Rambow: A Home Movie;$2,000,000;$1,785,505;$10,573,083
3890;9.12.2003;The Book of Mormon Movie, Volume 1: The Journey;$2,000,000;$1,660,865;$1,660,865
3891;5.12.2000;Hamlet;$2,000,000;$1,577,287;$2,419,669
3892;7/27/2007;No End In Sight;$2,000,000;$1,433,319;$1,433,319
3893;4/30/1999;Get Real;$2,000,000;$1,152,411;$1,152,411
3894;9.7.2007;In the Shadow of the Moon;$2,000,000;$1,134,358;$1,134,358
3895;4.8.2011;Meek's Cutoff;$2,000,000;$977,772;$1,869,928
3896;2.11.2005;Inside Deep Throat;$2,000,000;$691,880;$691,880
3897;9/28/2001;Dinner Rush;$2,000,000;$638,227;$1,075,504
3898;9/24/2010;The Virginity Hit;$2,000,000;$636,706;$636,706
3899;5/15/1998;Clockwatchers;$2,000,000;$537,948;$539,961
3900;11.6.1985;Subway;$2,000,000;$390,659;$1,663,296
3901;4/15/2005;House of D;$2,000,000;$388,532;$466,106
3902;1/18/2008;Teeth;$2,000,000;$347,578;$2,350,641
3903;7/26/1996;Stonewall;$2,000,000;$304,602;$304,602
3904;9.8.2006;Sherrybaby;$2,000,000;$199,176;$622,806
3905;9/18/1998;Six-String Samurai;$2,000,000;$134,624;$134,624
3906;5/26/2000;Hum to Mohabbt Karega;$2,000,000;$121,807;$121,807
3907;4/15/2005;It's All Gone Pete Tong;$2,000,000;$120,620;$1,620,620
3908;1/29/2010;Saint John of Las Vegas;$2,000,000;$102,645;$102,645
3909;4/15/1998;24 7: Twenty Four Seven;$2,000,000;$72,544;$72,544
3910;9/19/2014;Pump;$2,000,000;$72,277;$72,277
3911;10/24/2008;Roadside Romeo;$2,000,000;$55,202;$2,046,090
3912;5.4.2001;Eureka;$2,000,000;$49,388;$76,654
3913;7/18/2003;This Thing of Ours;$2,000,000;$37,227;$37,227
3914;3/20/2009;Super Capers;$2,000,000;$30,955;$30,955
3915;1.1.1993;Return of the Living Dead 3;$2,000,000;$21,000;$21,000
3916;11/20/2009;The Missing Person;$2,000,000;$17,896;$17,896
3917;2.10.2006;London;$2,000,000;$12,667;$12,667
3918;6.11.2010;Jerusalema;$2,000,000;$7,294;$7,294
3919;6/23/2006;Say Uncle;$2,000,000;$5,361;$5,361
3920;9.9.2011;Grave Encounters;$2,000,000;$0;$2,151,887
3921;12.10.2004;Freeze Frame;$2,000,000;$0;$91,062
3922;12/31/2007;Slacker Uprising;$2,000,000;$0;$0
3923;3/19/2013;Straight A's;$2,000,000;$0;$0
3924;8.12.1927;Wings;$2,000,000;$0;$0
3925;7.7.2007;Rockaway;$2,000,000;$0;$0
3926;10/14/2008;No Man's Land: The Rise of Reeker;$2,000,000;$0;$0
3927;12/31/2012;Highway;$2,000,000;$0;$0
3928;12/31/2014;Lucky Dog;$2,000,000;$0;$0
3929;3/30/2012;The Legend of Hell's Gate: An American Conspiracy;$2,000,000;$0;$0
3930;7.9.2013;Coffee Town;$2,000,000;$0;$0
3931;12/31/2001;Pendulum;$2,000,000;$0;$0
3932;4/28/1971;Bananas;$2,000,000;$0;$0
3933;9/24/2010;Buried;$1,987,650;$1,044,143;$21,270,290
3934;7/25/2008;Man on Wire;$1,900,000;$2,962,242;$5,617,067
3935;10.8.2010;Nowhere Boy;$1,900,000;$1,445,366;$7,785,229
3936;7.11.2003;Northfork;$1,900,000;$1,420,578;$1,445,140
3937;6.3.2011;Submarine;$1,900,000;$467,602;$4,581,937
3938;4.9.2010;The Square;$1,900,000;$406,216;$684,214
3939;6/29/2007;Chacun sa nuit;$1,900,000;$18,435;$139,317
3940;8/27/2010;The Last Exorcism;$1,800,000;$41,034,350;$70,165,900
3941;11/16/1976;Carrie;$1,800,000;$25,878,153;$25,878,153
3942;11.9.1984;A Nightmare on Elm Street;$1,800,000;$25,504,513;$25,504,513
3943;6/27/2012;Beasts of the Southern Wild;$1,800,000;$12,795,746;$21,911,774
3944;1/29/1964;Dr. Strangelove;$1,800,000;$9,164,370;$9,164,370
3945;1.1.1973;Battle for the Planet of the Apes;$1,800,000;$8,800,000;$8,800,000
3946;9/18/1951;A Streetcar Named Desire;$1,800,000;$8,000,000;$8,000,000
3947;8.3.1968;Hang 'em High;$1,800,000;$6,800,000;$6,800,000
3948;11/15/2002;El crimen de padre Amaro;$1,800,000;$5,719,000;$5,719,000
3949;6/15/2001;Songcatcher;$1,800,000;$3,050,934;$3,050,934
3950;8/23/2011;Higher Ground;$1,800,000;$841,056;$859,182
3951;4/22/2011;POM Wonderful Presents: The Greatest Movie Ever Sold;$1,800,000;$638,476;$638,476
3952;1.7.2005;Travellers and Magicians;$1,800,000;$506,793;$1,058,893
3953;1.1.1993;Ed and his Dead Mother;$1,800,000;$673;$673
3954;12/31/2009;Deadline;$1,800,000;$0;$0
3955;12/31/2013;Independence Daysaster;$1,800,000;$0;$0
3956;3.11.2014;Against the Wild;$1,800,000;$0;$0
3957;6/18/1999;Run Lola Run;$1,750,000;$7,267,324;$14,533,173
3958;2.7.2003;May;$1,750,000;$145,540;$497,339
3959;10.8.2010;I Spit on Your Grave;$1,750,000;$93,051;$1,278,471
3960;12/31/2013;Living Dark: The Story of Ted the Caver;$1,750,000;$0;$0
3961;11/23/2001;In the Bedroom;$1,700,000;$35,930,604;$43,430,604
3962;1.1.1972;Conquest of the Planet of the Apes;$1,700,000;$9,700,000;$9,700,000
3963;10.4.2013;Grace Unplugged;$1,700,000;$2,507,159;$2,507,159
3964;10.1.1999;Happy, Texas;$1,700,000;$2,039,192;$2,891,228
3965;6/17/2005;My Summer of Love;$1,700,000;$1,000,915;$4,951,476
3966;6/24/2005;Yes;$1,700,000;$396,035;$661,221
3967;8.5.1953;From Here to Eternity;$1,650,000;$30,500,000;$30,500,000
3968;1.1.1938;You Can't Take It With You;$1,644,000;$4,000,000;$4,000,000
3969;4.9.1999;Foolish;$1,600,000;$6,026,908;$6,026,908
3970;1.1.1949;She Wore a Yellow Ribbon;$1,600,000;$5,400,000;$5,400,000
3971;4.7.1974;The Conversation;$1,600,000;$4,420,000;$4,420,000
3972;10/15/2010;N-Secure;$1,600,000;$2,595,644;$2,595,644
3973;2.1.2008;Sukkar banat;$1,600,000;$1,060,591;$14,253,760
3974;12/31/1989;Out of the Dark;$1,600,000;$419,428;$419,428
3975;1/27/2006;Bubble;$1,600,000;$145,382;$145,382
3976;9/23/2005;Dil Jo Bhi Kahey...;$1,600,000;$129,319;$129,319
3977;1/15/1999;Mississippi Mermaid;$1,600,000;$27,795;$2,627,795
3978;11.4.2005;I Love Your Work;$1,600,000;$3,264;$3,264
3979;2.11.2011;MOOZ-lum;$1,549,141;$362,239;$362,239
3980;4.1.2011;Insidious;$1,500,000;$54,009,150;$99,870,886
3981;9.12.2003;Cabin Fever;$1,500,000;$21,158,188;$30,351,664
3982;5.2.2007;Waitress;$1,500,000;$19,097,550;$22,217,183
3983;9.8.1989;Kickboxer;$1,500,000;$14,533,681;$14,533,681
3984;2/26/1988;Bloodsport;$1,500,000;$11,806,119;$11,806,119
3985;1.1.1939;Mr. Smith Goes To Washington;$1,500,000;$9,000,000;$9,000,000
3986;7/21/1995;Kids;$1,500,000;$7,412,216;$20,412,216
3987;10.5.2005;The Squid and the Whale;$1,500,000;$7,372,734;$11,191,423
3988;3/13/2002;Kissing Jessica Stein;$1,500,000;$7,025,722;$8,831,884
3989;10/31/1945;Spellbound;$1,500,000;$7,000,000;$7,000,000
3990;4/20/1979;Dawn of the Dead;$1,500,000;$5,100,000;$55,000,000
3991;9/23/1994;Exotica;$1,500,000;$5,046,118;$5,046,118
3992;7/26/2013;The To Do List;$1,500,000;$3,491,669;$3,491,669
3993;2.1.2013;The Gatekeepers;$1,500,000;$2,408,553;$2,408,553
3994;6/26/1998;Buffalo '66;$1,500,000;$2,380,606;$2,380,606
3995;3.2.1984;Repo Man;$1,500,000;$2,300,000;$2,300,000
3996;1/18/1985;Blood Simple;$1,500,000;$1,690,913;$2,730,877
3997;4/19/2002;Nueve Reinas;$1,500,000;$1,222,889;$12,412,889
3998;3/25/2005;The Ballad of Jack and Rose;$1,500,000;$712,294;$1,126,258
3999;8/31/1994;Killing Zoe;$1,500,000;$418,953;$418,953
4000;8.10.2001;Session 9;$1,500,000;$378,176;$1,619,602
4001;9.5.2007;I Want Someone To Eat Cheese With;$1,500,000;$194,568;$194,568
4002;8/19/2011;Amigo;$1,500,000;$184,705;$184,705
4003;2.5.1936;Modern Times;$1,500,000;$163,245;$163,245
4004;5.11.2007;The Salon;$1,500,000;$139,084;$139,084
4005;3/22/2002;Stolen Summer;$1,500,000;$119,841;$119,841
4006;9/28/2005;Forty Shades of Blue;$1,500,000;$75,828;$172,569
4007;10.9.2009;Trucker;$1,500,000;$52,429;$52,429
4008;5/29/2009;Pontypool;$1,500,000;$3,865;$31,916
4009;3/17/2006;Fetching Cody;$1,500,000;$0;$0
4010;6.3.2011;The Lion of Judah;$1,500,000;$0;$0
4011;11.11.2014;Once Upon a Time in Queens;$1,500,000;$0;$0
4012;10/17/2014;Housebound;$1,500,000;$0;$0
4013;12/21/1937;Snow White and the Seven Dwarfs;$1,488,000;$184,925,485;$184,925,485
4014;1.1.1968;Shalako;$1,455,000;$2,620,000;$2,620,000
4015;4/29/2005;Holy Girl;$1,400,000;$304,124;$1,261,792
4016;9/17/2004;Incident at Loch Ness;$1,400,000;$36,830;$56,073
4017;8/21/2001;Batman - The Movie;$1,377,800;$0;$0
4018;3.5.1999;Lock, Stock and Two Smoking Barrels;$1,350,000;$3,897,569;$28,356,188
4019;8/19/1983;The Ballad of Gregorio Cortez;$1,305,000;$909,000;$909,000
4020;6/26/1936;San Francisco;$1,300,000;$2,868,000;$5,273,000
4021;10.9.1998;Festen;$1,300,000;$1,647,780;$1,647,780
4022;10.11.1996;Trees Lounge;$1,300,000;$749,741;$749,741
4023;5/22/2009;The Girlfriend Experience;$1,300,000;$695,840;$1,005,840
4024;3/23/2007;Journey from the Fall;$1,300,000;$635,305;$635,305
4025;5.5.2000;The Basket;$1,300,000;$609,042;$609,042
4026;3/15/1985;Def-Con 4;$1,300,000;$210,904;$210,904
4027;12.9.2005;Neal n' Nikki;$1,300,000;$100,358;$329,621
4028;12/19/2003;The Hebrew Hammer;$1,300,000;$77,755;$77,755
4029;6/13/2014;Los insolitos peces gato;$1,300,000;$11,278;$11,278
4030;4.7.2006;Simon;$1,300,000;$4,055;$1,738,663
4031;5/24/2011;Forget Me Not;$1,300,000;$0;$0
4032;1.1.1940;Rebecca;$1,288,000;$6,000,000;$6,000,000
4033;4/30/1981;Friday the 13th Part 2;$1,250,000;$21,722,776;$21,722,776
4034;1.1.1945;The Lost Weekend;$1,250,000;$11,000,000;$11,000,000
4035;8/31/1984;C.H.U.D.;$1,250,000;$4,700,000;$4,700,000
4036;4/19/2013;Filly Brown;$1,250,000;$2,850,357;$2,850,357
4037;1/21/1953;Niagara;$1,250,000;$2,500,000;$2,500,000
4038;10/28/1941;How Green Was My Valley;$1,250,000;$0;$0
4039;2/13/2015;Da Sweet Blood of Jesus;$1,250,000;$0;$0
4040;9/26/1975;The Rocky Horror Picture Show;$1,200,000;$139,876,417;$139,876,417
4041;10/29/2004;Saw;$1,200,000;$55,185,045;$103,096,345
4042;8.4.1989;Sex, Lies, and Videotape;$1,200,000;$24,741,667;$36,741,667
4043;2/22/2002;Monsoon Wedding;$1,200,000;$13,876,974;$27,025,600
4044;11.10.2000;You Can Count on Me;$1,200,000;$9,180,275;$11,142,665
4045;10.3.1955;The Trouble With Harry;$1,200,000;$7,000,000;$7,000,000
4046;7.3.1951;Strangers on a Train;$1,200,000;$7,000,000;$7,000,000
4047;12/29/1967;Il buono, il brutto, il cattivo;$1,200,000;$6,100,000;$6,100,000
4048;3.4.2003;The Day the Earth Stood Still;$1,200,000;$3,700,000;$3,700,000
4049;10/23/1992;Reservoir Dogs;$1,200,000;$2,832,029;$2,832,029
4050;7.7.2000;But I'm a Cheerleader;$1,200,000;$2,205,627;$2,509,344
4051;12/23/1956;The Wrong Man;$1,200,000;$2,000,000;$2,000,000
4052;1.1.1976;The Blue Bird;$1,200,000;$887,000;$887,000
4053;4/13/2012;Blue Like Jazz;$1,200,000;$595,018;$595,018
4054;11/19/1982;Q;$1,200,000;$255,000;$255,000
4055;3/21/2003;Down & Out with the Dolls;$1,200,000;$58,936;$58,936
4056;2.11.2011;Certifiably Jonathan;$1,200,000;$7,826;$7,826
4057;6/18/2004;Grand Theft Parsons;$1,200,000;$0;$0
4058;9.9.2014;Cotton Comes to Harlem;$1,200,000;$0;$0
4059;10/20/1936;Charge of the Light Brigade, The;$1,200,000;$0;$0
4060;9/14/2012;Airborne;$1,200,000;$0;$0
4061;8/28/2012;Below Zero;$1,200,000;$0;$0
4062;10.7.2005;Waiting...;$1,125,000;$16,124,543;$18,673,274
4063;5.12.2006;Dead Man's Shoes;$1,125,000;$6,408;$414,736
4064;12/25/2005;Wolf Creek;$1,100,000;$16,186,348;$29,005,064
4065;9.4.1987;The Offspring;$1,100,000;$1,355,728;$1,355,728
4066;2/22/2002;Sex with Strangers;$1,100,000;$247,740;$247,740
4067;5/18/2012;Beyond the Black Rainbow;$1,100,000;$56,491;$56,491
4068;5/14/2003;Dracula: Pages from a Virgin's Diary;$1,100,000;$39,659;$84,788
4069;11/21/2014;The Sleepwalker;$1,100,000;$2,636;$2,636
4070;4.7.2009;Faith Like Potatoes;$1,100,000;$0;$0
4071;12.11.2009;Rocket Singh: Salesman of the Year;$1,070,000;$164,649;$5,348,767
4072;1/23/1943;Casablanca;$1,039,000;$10,462,500;$10,462,500
4073;11/21/1976;Rocky;$1,000,000;$117,235,147;$225,000,000
4074;1.6.2012;The Devil Inside;$1,000,000;$53,261,944;$101,758,489
4075;10.7.1963;Tom Jones;$1,000,000;$37,600,000;$37,600,000
4076;2.8.1976;Taxi Driver;$1,000,000;$28,262,574;$28,262,574
4077;5/24/2006;An Inconvenient Truth;$1,000,000;$24,146,161;$52,769,915
4078;2.1.1980;The Fog;$1,000,000;$21,378,361;$21,378,361
4079;5/25/2012;Chernobyl Diaries;$1,000,000;$18,119,640;$38,390,020
4080;4.10.1981;The Howling;$1,000,000;$17,985,000;$17,985,000
4081;5.8.1963;Dr. No;$1,000,000;$16,067,035;$59,567,035
4082;9/18/1987;Hellraiser;$1,000,000;$14,564,000;$14,564,000
4083;9/16/2005;Cry Wolf;$1,000,000;$10,047,674;$15,943,081
4084;8/18/2000;Godzilla 2000;$1,000,000;$10,037,390;$10,037,390
4085;12/29/2010;Blue Valentine;$1,000,000;$9,737,892;$16,566,240
4086;12.2.2005;Transamerica;$1,000,000;$9,015,303;$16,553,163
4087;1.1.1956;Love Me Tender;$1,000,000;$9,000,000;$9,000,000
4088;1.1.1970;Beyond the Valley of the Dolls;$1,000,000;$9,000,000;$9,000,000
4089;1.1.1949;Sands of Iwo Jima;$1,000,000;$7,800,000;$7,800,000
4090;3/23/2012;October Baby;$1,000,000;$5,355,847;$5,355,847
4091;6/14/2013;20 Feet From Stardom;$1,000,000;$4,946,250;$5,892,466
4092;6.12.2009;Food, Inc.;$1,000,000;$4,417,674;$4,674,630
4093;8/21/1998;Next Stop, Wonderland;$1,000,000;$3,395,581;$3,465,703
4094;10/21/2011;Martha Marcy May Marlene;$1,000,000;$2,981,038;$3,531,038
4095;8.3.2005;Junebug;$1,000,000;$2,678,010;$3,557,954
4096;8.1.2008;Frozen River;$1,000,000;$2,511,476;$6,030,129
4097;11/21/2001;The Sidewalks of New York;$1,000,000;$2,402,459;$3,575,308
4098;4/24/1998;Two Girls and a Guy;$1,000,000;$2,057,193;$2,315,026
4099;9/29/2000;The Broken Hearts Club: A Romantic Comedy;$1,000,000;$1,744,858;$2,022,442
4100;6/28/2006;Who Killed the Electric Car?;$1,000,000;$1,678,874;$1,849,392
4101;7/17/1996;Walking and Talking;$1,000,000;$1,287,480;$1,615,787
4102;9/19/2003;Bubba Ho-Tep;$1,000,000;$1,239,183;$1,492,895
4103;12.7.2001;No Man's Land;$1,000,000;$1,067,481;$2,684,207
4104;10.9.1998;Slam;$1,000,000;$1,009,819;$1,087,521
4105;4.6.2001;Brigham City;$1,000,000;$852,206;$852,206
4106;12.1.2000;Panic;$1,000,000;$779,137;$1,425,707
4107;9.8.2000;Fiza;$1,000,000;$623,791;$1,179,462
4108;2.3.2010;Ajami;$1,000,000;$621,859;$2,721,096
4109;10/23/1998;Orgazmo;$1,000,000;$582,024;$627,287
4110;7/29/2011;The Future;$1,000,000;$568,662;$568,662
4111;2/14/2003;All the Real Girls;$1,000,000;$549,666;$703,020
4112;6/20/1997;Dream With The Fishes;$1,000,000;$542,909;$542,909
4113;7/19/2013;The Act of Killing;$1,000,000;$486,919;$486,919
4114;5.2.2003;Blue Car;$1,000,000;$464,126;$475,367
4115;10/19/2007;Wristcutters: A Love Story;$1,000,000;$446,165;$460,136
4116;5.5.2000;Luminarias;$1,000,000;$428,535;$428,535
4117;8/22/2003;The Battle of Shaker Heights;$1,000,000;$280,351;$280,351
4118;1/18/2008;Taxi to the Dark Side;$1,000,000;$274,661;$304,472
4119;9/24/2004;Guiana 1838;$1,000,000;$227,241;$227,241
4120;12/30/2002;Love Lisa;$1,000,000;$213,137;$213,137
4121;7.7.2006;Once in a Lifetime: the Extraordinary Story of the New York Cosmos;$1,000,000;$144,601;$206,351
4122;8/22/2001;Lisa Picard is Famous;$1,000,000;$113,433;$113,433
4123;10/30/2009;House of the Devil, The;$1,000,000;$101,215;$102,812
4124;9/16/2005;Chocolate: Deep Dark Secrets;$1,000,000;$49,000;$1,549,000
4125;7.1.2011;The Perfect Host;$1,000,000;$48,764;$48,764
4126;9/25/1998;The Last Big Thing;$1,000,000;$22,434;$22,434
4127;8.7.1998;Safe Men;$1,000,000;$21,210;$21,210
4128;8/31/2001;Speedway Junky;$1,000,000;$17,127;$17,127
4129;9.3.2010;16 to Life;$1,000,000;$11,574;$11,574
4130;1/17/2007;Alone with Her;$1,000,000;$10,787;$844,377
4131;3/19/1999;Sparkler;$1,000,000;$5,494;$5,494
4132;3/18/2005;The Helix... Loaded;$1,000,000;$3,700;$3,700
4133;4/21/2006;In Her Line of Fire;$1,000,000;$884;$884
4134;12/13/2002;The Jimmy Show;$1,000,000;$703;$703
4135;6/30/2014;Walter;$1,000,000;$0;$0
4136;5/17/2013;Black Rock;$1,000,000;$0;$0
4137;12/31/2014;The Sisterhood of Night;$1,000,000;$0;$0
4138;12/31/2006;Loving Annabelle;$1,000,000;$0;$0
4139;1.7.2014;Hidden Away;$1,000,000;$0;$0
4140;12/31/2013;Heli;$1,000,000;$0;$0
4141;4/24/2015;Beyond the Brick: A LEGO Brickumentary;$1,000,000;$0;$0
4142;3/20/2012;Snow White: A Deadly Summer;$1,000,000;$0;$0
4143;12/31/2014;Doc Holliday's Revenge;$1,000,000;$0;$0
4144;7/17/2009;The Poker House;$1,000,000;$0;$0
4145;9/23/2005;Proud;$1,000,000;$0;$0
4146;9/15/2006;Jimmy and Judy;$1,000,000;$0;$0
4147;12/31/2008;Steppin: The Movie;$1,000,000;$0;$0
4148;10/24/2003;The Party's Over;$1,000,000;$0;$0
4149;12/31/2013;Antarctica: A Year on Ice;$1,000,000;$0;$0
4150;6/24/2014;A Fine Step;$1,000,000;$0;$0
4151;1/29/2010;Zombies of Mass Destruction;$1,000,000;$0;$0
4152;6.1.2007;And Then Came Love;$989,000;$8,158;$8,158
4153;4/14/2006;Hard Candy;$950,000;$1,024,640;$8,267,066
4154;9/27/2002;Charly;$950,000;$814,666;$814,666
4155;8.12.2014;Jesse;$950,000;$0;$0
4156;11/21/2014;Food Chains;$913,000;$0;$0
4157;7/28/1954;On the Waterfront;$910,000;$9,600,000;$9,600,000
4158;7.12.2013;Fruitvale Station;$900,000;$16,098,998;$16,928,069
4159;1/25/2008;4 luni, 3 saptamani si 2 zile;$900,000;$1,196,321;$11,993,156
4160;8/26/2011;Circumstance;$900,000;$454,121;$958,978
4161;8/25/2006;The Quiet;$900,000;$381,420;$381,420
4162;1/30/2004;Latter Days;$850,000;$833,118;$833,118
4163;12/31/2012;Snitch;$850,000;$0;$0
4164;12/31/2008;Harrison Montgomery;$850,000;$0;$0
4165;8.3.2012;Celeste and Jesse Forever;$840,000;$3,103,407;$3,787,689
4166;10/25/2002;Time Changer;$825,000;$1,500,711;$1,500,711
4167;8.11.2009;London to Brighton;$825,000;$0;$610,776
4168;12/31/2009;Crying With Laughter;$820,000;$0;$16,909
4169;12/30/2011;Jodaeiye Nader az Simin;$800,000;$7,098,492;$24,426,169
4170;5.10.1996;Welcome to the Dollhouse;$800,000;$4,198,137;$5,034,794
4171;3/28/2003;Raising Victor Vargas;$800,000;$2,073,984;$2,811,439
4172;8.9.2002;Pandora's Box;$800,000;$881,950;$881,950
4173;7/18/2007;Cama adentro;$800,000;$200,433;$200,433
4174;3.10.2000;Deterrence;$800,000;$144,583;$371,647
4175;5.7.2004;The Mudge Boy;$800,000;$62,544;$62,544
4176;4.11.2003;The Young Unknowns;$800,000;$58,163;$58,163
4177;6/19/2009;Dod sno;$800,000;$46,742;$2,194,020
4178;2.3.2012;Kill List;$800,000;$29,063;$462,206
4179;8.6.2004;Saints and Soldiers;$780,000;$1,310,470;$1,310,470
4180;8.11.1973;American Graffiti;$777,000;$115,000,000;$140,000,000
4181;9.8.2006;Iraq for Sale: The War Profiteers;$775,000;$0;$0
4182;9.9.2011;Kevin Hart: Laugh at My Pain;$750,000;$7,706,436;$7,712,436
4183;4/13/2007;Aqua Teen Hunger Force: The Movie;$750,000;$5,520,368;$5,520,368
4184;6.8.2012;Safety Not Guaranteed;$750,000;$4,010,957;$4,413,188
4185;8/29/2014;Il conformista;$750,000;$54,167;$54,167
